Site ID,Energy Consumption (kWh),Date
CCC1061,110.7,2020-02-29
CCC1061,100.63,2020-03-01
CCC1061,370.83,2020-03-02
CCC1061,421.22,2020-03-03
CCC1061,374.14,2020-03-04
CCC1061,403.92,2020-03-05
CCC1061,417.12,2020-03-06
CCC1061,141.62,2020-03-07
CCC1061,102.4,2020-03-08
CCC1061,430.36,2020-03-09
CCC1061,445.16,2020-03-10
CCC1061,432.2,2020-03-11
CCC1061,409.34,2020-03-12
CCC1061,390.31,2020-03-13
CCC1061,185.05,2020-03-14
CCC1061,161.75,2020-03-15
CCC1061,454.2,2020-03-16
CCC1061,405.25,2020-03-17
CCC1061,473.93,2020-03-18
CCC1061,433.35,2020-03-19
CCC1061,440.23,2020-03-20
CCC1061,196.12,2020-03-21
CCC1061,199.27,2020-03-22
CCC1061,406.93,2020-03-23
CCC1061,404.38,2020-03-24
CCC1061,454.11,2020-03-25
CCC1061,414.61,2020-03-26
CCC1061,425.75,2020-03-27
CCC1061,192.03,2020-03-28
CCC1061,135.22,2020-03-29
CCC1061,437.55,2020-03-30
CCC1061,448.88,2020-03-31
CCC1061,379.28,2020-04-01
CCC1061,400.34,2020-04-02
CCC1061,346.75,2020-04-03
CCC1061,130.99,2020-04-04
CCC1061,106.07,2020-04-05
CCC1061,380.86,2020-04-06
CCC1061,378.62,2020-04-07
CCC1061,360.71,2020-04-08
CCC1061,326.54,2020-04-09
CCC1061,370.05,2020-04-10
CCC1061,190.84,2020-04-11
CCC1061,195.57,2020-04-12
CCC1061,365.74,2020-04-13
CCC1061,351.68,2020-04-14
CCC1061,304.14,2020-04-15
CCC1061,332.32,2020-04-16
CCC1061,333.97,2020-04-17
CCC1061,160.33,2020-04-18
CCC1061,168.93,2020-04-19
CCC1061,356.74,2020-04-20
CCC1061,343.73,2020-04-21
CCC1061,311.87,2020-04-22
CCC1061,316.21,2020-04-23
CCC1061,318.09,2020-04-24
CCC1061,204.46,2020-04-25
CCC1061,178.33,2020-04-26
CCC1061,326.33,2020-04-27
CCC1061,330.01,2020-04-28
CCC1061,390.24,2020-04-29
CCC1061,400.58,2020-04-30
CCC1061,281.44,2020-05-01
CCC1061,104.81,2020-05-02
CCC1061,115.52,2020-05-03
CCC1061,283.95,2020-05-04
CCC1061,353.45,2020-05-05
CCC1061,332.5,2020-05-06
CCC1061,348.18,2020-05-07
CCC1061,403.45,2020-05-08
CCC1061,137.45,2020-05-09
CCC1061,129.32,2020-05-10
CCC1061,373.78,2020-05-11
CCC1061,360.11,2020-05-12
CCC1061,359.24,2020-05-13
CCC1061,351.62,2020-05-14
CCC1061,369.44,2020-05-15
CCC1061,118.69,2020-05-16
CCC1061,121.38,2020-05-17
CCC1061,361.9,2020-05-18
CCC1061,326.84,2020-05-19
CCC1061,302.25,2020-05-20
CCC1061,349.28,2020-05-21
CCC1061,351.52,2020-05-22
CCC1061,148.5,2020-05-23
CCC1061,144.34,2020-05-24
CCC1061,158.42,2020-05-25
CCC1061,427.91,2020-05-26
CCC1061,460.43,2020-05-27
CCC1061,469.28,2020-05-28
CCC1061,402.39,2020-05-29
CCC1061,162.62,2020-05-30
CCC1061,104.73,2020-05-31
CCC1061,316.45,2020-06-01
CCC1061,394.61,2020-06-02
CCC1061,378.71,2020-06-03
CCC1061,386.5,2020-06-04
CCC1061,334.35,2020-06-05
CCC1061,122.55,2020-06-06
CCC1061,121.38,2020-06-07
CCC1061,381.96,2020-06-08
CCC1061,382.43,2020-06-09
CCC1061,415.87,2020-06-10
CCC1061,414.45,2020-06-11
CCC1061,395.94,2020-06-12
CCC1061,142.17,2020-06-13
CCC1061,145.35,2020-06-14
CCC1061,395.05,2020-06-15
CCC1061,385.92,2020-06-16
CCC1061,413.35,2020-06-17
CCC1061,402.29,2020-06-18
CCC1061,426.04,2020-06-19
CCC1061,169.09,2020-06-20
CCC1061,167.48,2020-06-21
CCC1061,429.87,2020-06-22
CCC1061,479.34,2020-06-23
CCC1061,463.3,2020-06-24
CCC1061,439.02,2020-06-25
CCC1061,438.17,2020-06-26
CCC1061,170.55,2020-06-27
CCC1061,152.01,2020-06-28
CCC1061,469.42,2020-06-29
CCC1061,396.25,2020-06-30
CCC1061,441.95,2020-07-01
CCC1061,439.83,2020-07-02
CCC1061,198.06,2020-07-03
CCC1061,130.12,2020-07-04
CCC1061,135.97,2020-07-05
CCC1061,380.65,2020-07-06
CCC1061,433.38,2020-07-07
CCC1061,478.78,2020-07-08
CCC1061,475.27,2020-07-09
CCC1061,454.03,2020-07-10
CCC1061,207.28,2020-07-11
CCC1061,229.25,2020-07-12
CCC1061,477.67,2020-07-13
CCC1061,457.87,2020-07-14
CCC1061,427.35,2020-07-15
CCC1061,502.07,2020-07-16
CCC1061,442.25,2020-07-17
CCC1061,132.9,2020-07-18
CCC1061,152.15,2020-07-19
CCC1061,463.41,2020-07-20
CCC1061,500.02,2020-07-21
CCC1061,475.07,2020-07-22
CCC1061,466.92,2020-07-23
CCC1061,419.39,2020-07-24
CCC1061,137.02,2020-07-25
CCC1061,130.58,2020-07-26
CCC1061,423.77,2020-07-27
CCC1061,513.85,2020-07-28
CCC1061,495.92,2020-07-29
CCC1061,492.39,2020-07-30
CCC1061,482.2,2020-07-31
CCC1061,156.26,2020-08-01
CCC1061,157.54,2020-08-02
CCC1061,439.43,2020-08-03
CCC1061,462.78,2020-08-04
CCC1061,469.86,2020-08-05
CCC1061,446.81,2020-08-06
CCC1061,409.59,2020-08-07
CCC1061,145.95,2020-08-08
CCC1061,154.55,2020-08-09
CCC1061,459.43,2020-08-10
CCC1061,456.38,2020-08-11
CCC1061,447.65,2020-08-12
CCC1061,463.94,2020-08-13
CCC1061,392.51,2020-08-14
CCC1061,126.1,2020-08-15
CCC1061,131.18,2020-08-16
CCC1061,415.17,2020-08-17
CCC1061,388.36,2020-08-18
CCC1061,431.68,2020-08-19
CCC1061,431.27,2020-08-20
CCC1061,385.63,2020-08-21
CCC1061,139.24,2020-08-22
CCC1061,157.93,2020-08-23
CCC1061,434,2020-08-24
CCC1061,442.64,2020-08-25
CCC1061,433.5,2020-08-26
CCC1061,433.77,2020-08-27
CCC1061,450.85,2020-08-28
CCC1061,337.31,2020-08-29
CCC1061,163.07,2020-08-30
CCC1061,406.73,2020-08-31
CCC1061,418.49,2020-09-01
CCC1061,383.54,2020-09-02
CCC1061,407.31,2020-09-03
CCC1061,440.22,2020-09-04
CCC1061,189.65,2020-09-05
CCC1061,198.13,2020-09-06
CCC1061,232.63,2020-09-07
CCC1061,436.99,2020-09-08
CCC1061,408.86,2020-09-09
CCC1061,401.46,2020-09-10
CCC1061,430.2,2020-09-11
CCC1061,228.24,2020-09-12
CCC1061,190.68,2020-09-13
CCC1061,434.24,2020-09-14
CCC1061,422.08,2020-09-15
CCC1061,398.38,2020-09-16
CCC1061,446,2020-09-17
CCC1061,375.26,2020-09-18
CCC1061,199.46,2020-09-19
CCC1061,125.3,2020-09-20
CCC1061,427.51,2020-09-21
CCC1061,475.02,2020-09-22
CCC1061,457.02,2020-09-23
CCC1061,457.03,2020-09-24
CCC1061,409.82,2020-09-25
CCC1061,165.75,2020-09-26
CCC1061,133.75,2020-09-27
CCC1061,444.05,2020-09-28
CCC1061,466.91,2020-09-29
CCC1061,455.26,2020-09-30
CCC1061,426.65,2020-10-01
CCC1061,424.17,2020-10-02
CCC1061,187.23,2020-10-03
CCC1061,163.43,2020-10-04
CCC1061,422.64,2020-10-05
CCC1061,435.43,2020-10-06
CCC1061,462.09,2020-10-07
CCC1061,421.01,2020-10-08
CCC1061,399.56,2020-10-09
CCC1061,158.06,2020-10-10
CCC1061,179.58,2020-10-11
CCC1061,467.08,2020-10-12
CCC1061,442.94,2020-10-13
CCC1061,432.78,2020-10-14
CCC1061,418.74,2020-10-15
CCC1061,473.36,2020-10-16
CCC1061,162.23,2020-10-17
CCC1061,166.47,2020-10-18
CCC1061,410.48,2020-10-19
CCC1061,444.31,2020-10-20
CCC1061,459.96,2020-10-21
CCC1061,434.5,2020-10-22
CCC1061,416.21,2020-10-23
CCC1061,172.44,2020-10-24
CCC1061,182.33,2020-10-25
CCC1061,395.7,2020-10-26
CCC1061,422.57,2020-10-27
CCC1061,443.9,2020-10-28
CCC1061,449.82,2020-10-29
CCC1061,415.12,2020-10-30
CCC1061,131.62,2020-10-31
CCC1061,131.51,2020-11-01
CCC1061,383.1,2020-11-02
CCC1061,430.93,2020-11-03
CCC1061,420.36,2020-11-04
CCC1061,439.33,2020-11-05
CCC1061,346.93,2020-11-06
CCC1061,122.36,2020-11-07
CCC1061,102.4,2020-11-08
CCC1061,413.68,2020-11-09
CCC1061,373.02,2020-11-10
CCC1061,436.36,2020-11-11
CCC1061,407.39,2020-11-12
CCC1061,353.11,2020-11-13
CCC1061,140.57,2020-11-14
CCC1061,115.85,2020-11-15
CCC1061,320.78,2020-11-16
CCC1061,363.08,2020-11-17
CCC1061,393.96,2020-11-18
CCC1061,421.98,2020-11-19
CCC1061,34.06,2020-11-20
,,2019-11-01
,,2019-11-02
,,2019-11-03
,,2019-11-04
,,2019-11-05
,,2019-11-06
,,2019-11-07
,,2019-11-08
,,2019-11-09
,,2019-11-10
,,2019-11-11
,,2019-11-12
,,2019-11-13
,,2019-11-14
,,2019-11-15
,,2019-11-16
,,2019-11-17
,,2019-11-18
,,2019-11-19
,,2019-11-20
,,2019-11-21
,,2019-11-22
,,2019-11-23
,,2019-11-24
,,2019-11-25
,,2019-11-26
,,2019-11-27
,,2019-11-28
,,2019-11-29
,,2019-11-30
,,2019-12-01
,,2019-12-02
,,2019-12-03
,,2019-12-04
,,2019-12-05
,,2019-12-06
,,2019-12-07
,,2019-12-08
,,2019-12-09
,,2019-12-10
,,2019-12-11
,,2019-12-12
,,2019-12-13
,,2019-12-14
,,2019-12-15
,,2019-12-16
,,2019-12-17
,,2019-12-18
,,2019-12-19
CCC2003,719.64,2019-12-20
CCC2003,264.89,2019-12-21
CCC2003,95.68,2019-12-22
CCC2003,434.51,2019-12-23
CCC2003,294.17,2019-12-24
CCC2003,77.41,2019-12-25
CCC2003,477.89,2019-12-26
CCC2003,403.54,2019-12-27
CCC2003,151.66,2019-12-28
CCC2003,130.65,2019-12-29
CCC2003,422.78,2019-12-30
CCC2003,351.1,2019-12-31
CCC2003,69.65,2020-01-01
CCC2003,417.38,2020-01-02
CCC2003,387.42,2020-01-03
CCC2003,122.65,2020-01-04
CCC2003,77.96,2020-01-05
CCC2003,441.91,2020-01-06
CCC2003,457.75,2020-01-07
CCC2003,372.92,2020-01-08
CCC2003,485.25,2020-01-09
CCC2003,421.3,2020-01-10
CCC2003,109.44,2020-01-11
CCC2003,136.2,2020-01-12
CCC2003,449.33,2020-01-13
CCC2003,494.2,2020-01-14
CCC2003,461.42,2020-01-15
CCC2003,452.84,2020-01-16
CCC2003,419.04,2020-01-17
CCC2003,130.64,2020-01-18
CCC2003,77.84,2020-01-19
CCC2003,381.22,2020-01-20
CCC2003,519.27,2020-01-21
CCC2003,498.2,2020-01-22
CCC2003,436.95,2020-01-23
CCC2003,486.04,2020-01-24
CCC2003,150.89,2020-01-25
CCC2003,74.62,2020-01-26
CCC2003,457.55,2020-01-27
CCC2003,463.08,2020-01-28
CCC2003,310.12,2020-01-29
CCC2003,492.5,2020-01-30
CCC2003,345.15,2020-01-31
CCC2003,154.23,2020-02-01
CCC2003,153.38,2020-02-02
CCC2003,264.87,2020-02-03
CCC2003,427.91,2020-02-04
CCC2003,445.41,2020-02-05
CCC2003,473.87,2020-02-06
CCC2003,434.39,2020-02-07
CCC2003,154.39,2020-02-08
CCC2003,98.33,2020-02-09
CCC2003,416.83,2020-02-10
CCC2003,440.47,2020-02-11
CCC2003,454.5,2020-02-12
CCC2003,418.62,2020-02-13
CCC2003,414.08,2020-02-14
CCC2003,123.05,2020-02-15
CCC2003,128.67,2020-02-16
CCC2003,448.33,2020-02-17
CCC2003,428.69,2020-02-18
CCC2003,535.57,2020-02-19
CCC2003,481,2020-02-20
CCC2003,463.81,2020-02-21
CCC2003,106.98,2020-02-22
CCC2003,79.93,2020-02-23
CCC2003,427.56,2020-02-24
CCC2003,448.55,2020-02-25
CCC2003,509.31,2020-02-26
CCC2003,462.13,2020-02-27
CCC2003,478.87,2020-02-28
CCC2003,88.15,2020-02-29
CCC2003,88.37,2020-03-01
CCC2003,308.9,2020-03-02
CCC2003,469.06,2020-03-03
CCC2003,413.08,2020-03-04
CCC2003,506.54,2020-03-05
CCC2003,414.64,2020-03-06
CCC2003,84.82,2020-03-07
CCC2003,81.26,2020-03-08
CCC2003,379.07,2020-03-09
CCC2003,459.78,2020-03-10
CCC2003,512.59,2020-03-11
CCC2003,469.6,2020-03-12
CCC2003,485.41,2020-03-13
CCC2003,130.15,2020-03-14
CCC2003,110.08,2020-03-15
CCC2003,363.57,2020-03-16
CCC2003,558.68,2020-03-17
CCC2003,555.16,2020-03-18
CCC2003,579.1,2020-03-19
CCC2003,480.51,2020-03-20
CCC2003,105.12,2020-03-21
CCC2003,187.91,2020-03-22
CCC2003,437.41,2020-03-23
CCC2003,456.12,2020-03-24
CCC2003,449.64,2020-03-25
CCC2003,326.44,2020-03-26
CCC2003,479.07,2020-03-27
CCC2003,135.26,2020-03-28
CCC2003,95.23,2020-03-29
CCC2003,444.9,2020-03-30
CCC2003,425.21,2020-03-31
CCC2003,365.89,2020-04-01
CCC2003,421.29,2020-04-02
CCC2003,445.61,2020-04-03
CCC2003,220.5,2020-04-04
CCC2003,94.49,2020-04-05
CCC2003,408.86,2020-04-06
CCC2003,387.94,2020-04-07
CCC2003,426.21,2020-04-08
CCC2003,505.24,2020-04-09
CCC2003,386.85,2020-04-10
CCC2003,213.03,2020-04-11
CCC2003,88.7,2020-04-12
CCC2003,367.74,2020-04-13
CCC2003,338.66,2020-04-14
CCC2003,390.89,2020-04-15
CCC2003,384.76,2020-04-16
CCC2003,269.3,2020-04-17
CCC2003,70.42,2020-04-18
CCC2003,117.73,2020-04-19
CCC2003,426.43,2020-04-20
CCC2003,372.96,2020-04-21
CCC2003,429.5,2020-04-22
CCC2003,481.86,2020-04-23
CCC2003,424.24,2020-04-24
CCC2003,116.72,2020-04-25
CCC2003,91.02,2020-04-26
CCC2003,251.96,2020-04-27
CCC2003,425.44,2020-04-28
CCC2003,444.38,2020-04-29
CCC2003,414.98,2020-04-30
CCC2003,311.06,2020-05-01
CCC2003,78.02,2020-05-02
CCC2003,83.73,2020-05-03
CCC2003,404.64,2020-05-04
CCC2003,496.79,2020-05-05
CCC2003,453.17,2020-05-06
CCC2003,440.42,2020-05-07
CCC2003,401.02,2020-05-08
CCC2003,263.5,2020-05-09
CCC2003,143.09,2020-05-10
CCC2003,439.99,2020-05-11
CCC2003,404.69,2020-05-12
CCC2003,505.24,2020-05-13
CCC2003,498.48,2020-05-14
CCC2003,395.62,2020-05-15
CCC2003,241.01,2020-05-16
CCC2003,108.13,2020-05-17
CCC2003,432.38,2020-05-18
CCC2003,373.82,2020-05-19
CCC2003,291.46,2020-05-20
CCC2003,441.21,2020-05-21
CCC2003,341.27,2020-05-22
CCC2003,101.01,2020-05-23
CCC2003,89.37,2020-05-24
CCC2003,137.53,2020-05-25
CCC2003,343.12,2020-05-26
CCC2003,434.79,2020-05-27
CCC2003,446.13,2020-05-28
CCC2003,401.44,2020-05-29
CCC2003,92.54,2020-05-30
CCC2003,148.11,2020-05-31
CCC2003,507.21,2020-06-01
CCC2003,391.03,2020-06-02
CCC2003,483.84,2020-06-03
CCC2003,435.14,2020-06-04
CCC2003,393.09,2020-06-05
CCC2003,75.24,2020-06-06
CCC2003,79.56,2020-06-07
CCC2003,342.68,2020-06-08
CCC2003,379.63,2020-06-09
CCC2003,358.14,2020-06-10
CCC2003,395.73,2020-06-11
CCC2003,396.33,2020-06-12
CCC2003,109.51,2020-06-13
CCC2003,98.83,2020-06-14
CCC2003,360.5,2020-06-15
CCC2003,378.77,2020-06-16
CCC2003,343.22,2020-06-17
CCC2003,403.07,2020-06-18
CCC2003,388,2020-06-19
CCC2003,95,2020-06-20
CCC2003,108.76,2020-06-21
CCC2003,371.21,2020-06-22
CCC2003,459.93,2020-06-23
CCC2003,472.8,2020-06-24
CCC2003,489.78,2020-06-25
CCC2003,404.26,2020-06-26
CCC2003,109.97,2020-06-27
CCC2003,209.57,2020-06-28
CCC2003,522.51,2020-06-29
CCC2003,456.32,2020-06-30
CCC2003,402.94,2020-07-01
CCC2003,416.04,2020-07-02
CCC2003,130.21,2020-07-03
CCC2003,89.13,2020-07-04
CCC2003,92.75,2020-07-05
CCC2003,337.88,2020-07-06
CCC2003,328.01,2020-07-07
CCC2003,485.62,2020-07-08
CCC2003,444.08,2020-07-09
CCC2003,454.87,2020-07-10
CCC2003,142.48,2020-07-11
CCC2003,221.44,2020-07-12
CCC2003,462.96,2020-07-13
CCC2003,548.01,2020-07-14
CCC2003,447.79,2020-07-15
CCC2003,507.02,2020-07-16
CCC2003,398.73,2020-07-17
CCC2003,222.91,2020-07-18
CCC2003,106.36,2020-07-19
CCC2003,416.51,2020-07-20
CCC2003,489.26,2020-07-21
CCC2003,459.29,2020-07-22
CCC2003,470.79,2020-07-23
CCC2003,394.79,2020-07-24
CCC2003,164.06,2020-07-25
CCC2003,93.17,2020-07-26
CCC2003,360.27,2020-07-27
CCC2003,404.32,2020-07-28
CCC2003,409.55,2020-07-29
CCC2003,441.69,2020-07-30
CCC2003,417.04,2020-07-31
CCC2003,158.64,2020-08-01
CCC2003,160.28,2020-08-02
CCC2003,426.62,2020-08-03
CCC2003,439.61,2020-08-04
CCC2003,470.86,2020-08-05
CCC2003,437.8,2020-08-06
CCC2003,438.38,2020-08-07
CCC2003,201.05,2020-08-08
CCC2003,382.59,2020-08-09
CCC2003,381.32,2020-08-10
CCC2003,428.61,2020-08-11
CCC2003,450.02,2020-08-12
CCC2003,396.9,2020-08-13
CCC2003,509.53,2020-08-14
CCC2003,106.96,2020-08-15
CCC2003,100.01,2020-08-16
CCC2003,367.93,2020-08-17
CCC2003,433.6,2020-08-18
CCC2003,361.29,2020-08-19
CCC2003,363.36,2020-08-20
CCC2003,463.85,2020-08-21
CCC2003,72.88,2020-08-22
CCC2003,120.61,2020-08-23
CCC2003,448.89,2020-08-24
CCC2003,443.31,2020-08-25
CCC2003,517.3,2020-08-26
CCC2003,483.33,2020-08-27
CCC2003,432.9,2020-08-28
CCC2003,363.78,2020-08-29
CCC2003,96.38,2020-08-30
CCC2003,358.3,2020-08-31
CCC2003,426.44,2020-09-01
CCC2003,450.67,2020-09-02
CCC2003,481.07,2020-09-03
CCC2003,387.94,2020-09-04
CCC2003,128.29,2020-09-05
CCC2003,101.18,2020-09-06
CCC2003,160.31,2020-09-07
CCC2003,349.12,2020-09-08
CCC2003,481.26,2020-09-09
CCC2003,431.51,2020-09-10
CCC2003,385.45,2020-09-11
CCC2003,78.08,2020-09-12
CCC2003,109.7,2020-09-13
CCC2003,444.7,2020-09-14
CCC2003,434.1,2020-09-15
CCC2003,451.03,2020-09-16
CCC2003,457.58,2020-09-17
CCC2003,386.71,2020-09-18
CCC2003,93.42,2020-09-19
CCC2003,77.77,2020-09-20
CCC2003,364.13,2020-09-21
CCC2003,389.31,2020-09-22
CCC2003,393.12,2020-09-23
CCC2003,446.53,2020-09-24
CCC2003,422.31,2020-09-25
CCC2003,199.94,2020-09-26
CCC2003,155.84,2020-09-27
CCC2003,341.61,2020-09-28
CCC2003,332.28,2020-09-29
CCC2003,411.42,2020-09-30
CCC2003,390.21,2020-10-01
CCC2003,376.78,2020-10-02
CCC2003,77.94,2020-10-03
CCC2003,143.36,2020-10-04
CCC2003,441.93,2020-10-05
CCC2003,457.97,2020-10-06
CCC2003,442.35,2020-10-07
CCC2003,464.12,2020-10-08
CCC2003,449.3,2020-10-09
CCC2003,187.37,2020-10-10
CCC2003,167.8,2020-10-11
CCC2003,463.54,2020-10-12
CCC2003,466.59,2020-10-13
CCC2003,362.79,2020-10-14
CCC2003,480.18,2020-10-15
CCC2003,398.29,2020-10-16
CCC2003,79.93,2020-10-17
CCC2003,83.19,2020-10-18
CCC2003,-174.03,2020-10-19
CCC2003,-293.77,2020-10-20
CCC2003,-557.2,2020-10-21
CCC2003,-668.47,2020-10-22
CCC2003,-887.14,2020-10-23
CCC2003,-823.84,2020-10-24
CCC2003,-670.04,2020-10-25
CCC2003,-383.66,2020-10-26
CCC2003,-1308.42,2020-10-27
CCC2003,-648.09,2020-10-28
CCC2003,-492.8,2020-10-29
CCC2003,-237.03,2020-10-30
CCC2003,-339.66,2020-10-31
CCC2003,-621.82,2020-11-01
CCC2003,83.47,2020-11-02
CCC2003,189.39,2020-11-03
CCC2003,25.51,2020-11-04
CCC2003,-129.9,2020-11-05
CCC2003,-370.96,2020-11-06
CCC2003,-538.27,2020-11-07
CCC2003,-715.11,2020-11-08
CCC2003,-1306.21,2020-11-09
CCC2003,-562.51,2020-11-10
CCC2003,-1432.82,2020-11-11
CCC2003,-810.31,2020-11-12
CCC2003,-1511.28,2020-11-13
CCC2003,-1284.43,2020-11-14
CCC2003,-1515.27,2020-11-15
CCC2003,-912.26,2020-11-16
CCC2003,111.02,2020-11-17
CCC2003,192.55,2020-11-18
CCC2003,-98.26,2020-11-19
CCC2003,-463.4,2020-11-20
,,2019-11-01
,,2019-11-02
,,2019-11-03
,,2019-11-04
,,2019-11-05
,,2019-11-06
,,2019-11-07
,,2019-11-08
,,2019-11-09
,,2019-11-10
,,2019-11-11
,,2019-11-12
,,2019-11-13
,,2019-11-14
,,2019-11-15
,,2019-11-16
,,2019-11-17
,,2019-11-18
,,2019-11-19
,,2019-11-20
,,2019-11-21
,,2019-11-22
,,2019-11-23
,,2019-11-24
,,2019-11-25
,,2019-11-26
,,2019-11-27
,,2019-11-28
,,2019-11-29
,,2019-11-30
,,2019-12-01
,,2019-12-02
,,2019-12-03
,,2019-12-04
,,2019-12-05
,,2019-12-06
,,2019-12-07
,,2019-12-08
,,2019-12-09
,,2019-12-10
,,2019-12-11
,,2019-12-12
,,2019-12-13
,,2019-12-14
,,2019-12-15
,,2019-12-16
,,2019-12-17
,,2019-12-18
,,2019-12-19
,,2019-12-20
,,2019-12-21
,,2019-12-22
,,2019-12-23
CCC1186,211.59,2019-12-24
CCC1186,53.13,2019-12-25
CCC1186,256.74,2019-12-26
CCC1186,266.63,2019-12-27
CCC1186,88.17,2019-12-28
CCC1186,53.89,2019-12-29
CCC1186,286.04,2019-12-30
CCC1186,293.39,2019-12-31
CCC1186,51.15,2020-01-01
CCC1186,290.65,2020-01-02
CCC1186,283.6,2020-01-03
CCC1186,83.26,2020-01-04
CCC1186,59.66,2020-01-05
CCC1186,315.54,2020-01-06
CCC1186,338.79,2020-01-07
CCC1186,302.55,2020-01-08
CCC1186,358.99,2020-01-09
CCC1186,311.61,2020-01-10
CCC1186,78.11,2020-01-11
CCC1186,64.64,2020-01-12
CCC1186,277.84,2020-01-13
CCC1186,305.99,2020-01-14
CCC1186,315.71,2020-01-15
CCC1186,317.15,2020-01-16
CCC1186,263.36,2020-01-17
CCC1186,148.76,2020-01-18
CCC1186,108.48,2020-01-19
CCC1186,239.48,2020-01-20
CCC1186,250.49,2020-01-21
CCC1186,265.77,2020-01-22
CCC1186,312.72,2020-01-23
CCC1186,284.45,2020-01-24
CCC1186,78.98,2020-01-25
CCC1186,60.23,2020-01-26
CCC1186,261.85,2020-01-27
CCC1186,268.05,2020-01-28
CCC1186,260.73,2020-01-29
CCC1186,252.45,2020-01-30
CCC1186,177.37,2020-01-31
CCC1186,102.26,2020-02-01
CCC1186,43.77,2020-02-02
CCC1186,330.98,2020-02-03
CCC1186,321.65,2020-02-04
CCC1186,313.53,2020-02-05
CCC1186,309.67,2020-02-06
CCC1186,276.71,2020-02-07
CCC1186,113.41,2020-02-08
CCC1186,44.07,2020-02-09
CCC1186,264.36,2020-02-10
CCC1186,262.74,2020-02-11
CCC1186,290.52,2020-02-12
CCC1186,301.84,2020-02-13
CCC1186,218.31,2020-02-14
CCC1186,122.5,2020-02-15
CCC1186,51.35,2020-02-16
CCC1186,229.77,2020-02-17
CCC1186,251.92,2020-02-18
CCC1186,270.85,2020-02-19
CCC1186,298.88,2020-02-20
CCC1186,274.1,2020-02-21
CCC1186,99.98,2020-02-22
CCC1186,73.86,2020-02-23
CCC1186,280.92,2020-02-24
CCC1186,288,2020-02-25
CCC1186,273.95,2020-02-26
CCC1186,285.26,2020-02-27
CCC1186,208.72,2020-02-28
CCC1186,45.28,2020-02-29
CCC1186,54.2,2020-03-01
CCC1186,264.28,2020-03-02
CCC1186,313.02,2020-03-03
CCC1186,293.29,2020-03-04
CCC1186,316.37,2020-03-05
CCC1186,287.15,2020-03-06
CCC1186,71.19,2020-03-07
CCC1186,48.37,2020-03-08
CCC1186,293.89,2020-03-09
CCC1186,252.38,2020-03-10
CCC1186,268.95,2020-03-11
CCC1186,287.25,2020-03-12
CCC1186,222.26,2020-03-13
CCC1186,79.47,2020-03-14
CCC1186,67.08,2020-03-15
CCC1186,292.9,2020-03-16
CCC1186,299.68,2020-03-17
CCC1186,280.72,2020-03-18
CCC1186,312.21,2020-03-19
CCC1186,264.11,2020-03-20
CCC1186,63.79,2020-03-21
CCC1186,62.56,2020-03-22
CCC1186,255.38,2020-03-23
CCC1186,293.64,2020-03-24
CCC1186,304.27,2020-03-25
CCC1186,297.44,2020-03-26
CCC1186,301.35,2020-03-27
CCC1186,164.61,2020-03-28
CCC1186,62.81,2020-03-29
CCC1186,210.61,2020-03-30
CCC1186,293.21,2020-03-31
CCC1186,257.53,2020-04-01
CCC1186,263.4,2020-04-02
CCC1186,264.31,2020-04-03
CCC1186,48.39,2020-04-04
CCC1186,47.06,2020-04-05
CCC1186,288.62,2020-04-06
CCC1186,256.64,2020-04-07
CCC1186,270.01,2020-04-08
CCC1186,285.29,2020-04-09
CCC1186,141.93,2020-04-10
CCC1186,81.38,2020-04-11
CCC1186,59.46,2020-04-12
CCC1186,238.01,2020-04-13
CCC1186,259.73,2020-04-14
CCC1186,223.92,2020-04-15
CCC1186,171.88,2020-04-16
CCC1186,204.39,2020-04-17
CCC1186,84.17,2020-04-18
CCC1186,45.51,2020-04-19
CCC1186,242.76,2020-04-20
CCC1186,239.91,2020-04-21
CCC1186,213.64,2020-04-22
CCC1186,223.04,2020-04-23
CCC1186,209.49,2020-04-24
CCC1186,53.97,2020-04-25
CCC1186,48,2020-04-26
CCC1186,187.08,2020-04-27
CCC1186,245.52,2020-04-28
CCC1186,216.74,2020-04-29
CCC1186,248.16,2020-04-30
CCC1186,142.69,2020-05-01
CCC1186,46.28,2020-05-02
CCC1186,45.02,2020-05-03
CCC1186,256.74,2020-05-04
CCC1186,250.26,2020-05-05
CCC1186,252.93,2020-05-06
CCC1186,251.23,2020-05-07
CCC1186,239.48,2020-05-08
CCC1186,67.23,2020-05-09
CCC1186,45.24,2020-05-10
CCC1186,241.46,2020-05-11
CCC1186,239.34,2020-05-12
CCC1186,229.36,2020-05-13
CCC1186,242.06,2020-05-14
CCC1186,239.55,2020-05-15
CCC1186,49.96,2020-05-16
CCC1186,98.39,2020-05-17
CCC1186,222.12,2020-05-18
CCC1186,253.25,2020-05-19
CCC1186,239.68,2020-05-20
CCC1186,284.01,2020-05-21
CCC1186,221.33,2020-05-22
CCC1186,48.1,2020-05-23
CCC1186,47.27,2020-05-24
CCC1186,78.77,2020-05-25
CCC1186,302.95,2020-05-26
CCC1186,322.51,2020-05-27
CCC1186,336.4,2020-05-28
CCC1186,267.17,2020-05-29
CCC1186,46.15,2020-05-30
CCC1186,44.45,2020-05-31
CCC1186,274.98,2020-06-01
CCC1186,301.41,2020-06-02
CCC1186,309.36,2020-06-03
CCC1186,309.31,2020-06-04
